bug_line,signal,is_libc,is_rfsimulator,test_case
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_346_mut2/ue_crash_1_20251214_165226.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_346_mut2/ue_crash_1_20251214_165243.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_346_mut2/ue_crash_2_20251214_165214.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_346_mut2/ue_crash_2_20251214_165231.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_346_mut2/ue_crash_2_20251214_165247.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_0_20251214_165256.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_0_20251214_165313.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_0_20251214_165329.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_1_20251214_165259.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_1_20251214_165316.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_1_20251214_165332.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_2_20251214_165303.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_2_20251214_165320.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut1/ue_crash_2_20251214_165336.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_0_20251214_165345.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_0_20251214_165402.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_0_20251214_165418.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_1_20251214_165349.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_1_20251214_165405.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_1_20251214_165422.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_2_20251214_165353.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_2_20251214_165409.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_349_mut2/ue_crash_2_20251214_165426.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_350_mut1/ue_crash_0_20251214_165435.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_350_mut1/ue_crash_0_20251214_165452.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_350_mut1/ue_crash_0_20251214_165508.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c:2692,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_payloads_mac_sch_350_mut1/ue_crash_1_20251214_165438.log
