bug_line,signal,is_libc,is_rfsimulator,test_case
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2194/ue_crash_0_20260115_040843.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2194/ue_crash_0_20260115_040851.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2195/ue_crash_0_20260115_040900.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2195/ue_crash_0_20260115_040908.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2195/ue_crash_0_20260115_040917.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2198/ue_crash_0_20260115_040926.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2198/ue_crash_0_20260115_040934.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2198/ue_crash_0_20260115_040943.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2471/ue_crash_0_20260115_050731.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2471/ue_crash_0_20260115_050740.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2471/ue_crash_0_20260115_050748.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2472/ue_crash_0_20260115_050814.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2744/ue_crash_0_20260115_060352.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2744/ue_crash_0_20260115_060401.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2744/ue_crash_0_20260115_060409.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2745/ue_crash_0_20260115_060418.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2746/ue_crash_0_20260115_060444.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2746/ue_crash_0_20260115_060452.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2746/ue_crash_0_20260115_060500.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut10/ue_crash_0_20260114_234821.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut10/ue_crash_0_20260114_234830.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut10/ue_crash_0_20260114_234838.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut100/ue_crash_0_20260114_234846.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut100/ue_crash_0_20260114_234855.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut100/ue_crash_0_20260114_234903.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1005/ue_crash_0_20260114_234912.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1005/ue_crash_0_20260114_234920.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1005/ue_crash_0_20260114_234928.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1006/ue_crash_0_20260114_234937.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1006/ue_crash_0_20260114_234945.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1006/ue_crash_0_20260114_234953.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1007/ue_crash_0_20260114_235002.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1007/ue_crash_0_20260114_235010.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1007/ue_crash_0_20260114_235018.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1008/ue_crash_0_20260114_235041.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1009/ue_crash_0_20260114_235050.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1009/ue_crash_0_20260114_235058.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1009/ue_crash_0_20260114_235106.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1011/ue_crash_0_20260114_235115.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1011/ue_crash_0_20260114_235123.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1011/ue_crash_0_20260114_235131.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1012/ue_crash_0_20260114_235140.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1012/ue_crash_0_20260114_235148.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1012/ue_crash_0_20260114_235157.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1014/ue_crash_0_20260114_235205.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1014/ue_crash_0_20260114_235214.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1014/ue_crash_0_20260114_235222.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1015/ue_crash_0_20260114_235230.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1015/ue_crash_0_20260114_235239.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1015/ue_crash_0_20260114_235247.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1017/ue_crash_0_20260114_235255.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1017/ue_crash_0_20260114_235304.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1017/ue_crash_0_20260114_235312.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut102/ue_crash_0_20260114_235320.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut102/ue_crash_0_20260114_235336.log
